Project Number	Project Name	Project Address	Project Path
1802002.000	JUNIOR SCHOOL PROJECTS 2,3,4,5 & 9B	CNR NEW SOUTH HEAD ROAD & VAUCLUSE RD, VAUCLUSE NSW 2030	\\bvn\data\projects\18\1802002.000\Design\BIM\_Revit\003 - Junior School\1.0 Project Files\1802002_AR_JS_BUILDING_R22.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
5114253	Concept_300mm	Walls	True	25.4733726828	234.047867522	226.211154234	50_SITE	Basic Wall	Stage 2/3	None
5114258	Concept_300mm	Walls	True	17.0296536094	157.344154652	151.229034039	50_SITE	Basic Wall	Stage 2/3	None
5114263	Concept_300mm	Walls	True	33.8485134149	312.493905512	300.584074417	50_SITE	Basic Wall	Stage 2/3	None
5114268	Concept_300mm	Walls	True	26.8199865995	244.165268264	238.167090636	50_SITE	Basic Wall	Stage 2/3	None
5114273	Concept_300mm	Walls	True	6.95186705039	62.9400680863	61.7346847470	50_SITE	Basic Wall	Stage 2/3	None
5114879	Concept_300mm	Walls	True	33.0419644799	291.167673640	285.250348749	50_SITE	Basic Wall	Stage 2/3	None
5116210	Concept_300mm	Walls	True	66.9260663288	165.590246431	162.087200995	50_SITE	Basic Wall	Stage 2/3	None
5116215	Concept_300mm	Walls	True	39.8431624705	100.153225181	96.4992913181	50_SITE	Basic Wall	Stage 2/3	None
5116282	Concept_300mm	Walls	True	20.3214276086	50.1458352929	49.2160842537	50_SITE	Basic Wall	Stage 2/3	None
5116287	Concept_300mm	Walls	True	39.8855736329	99.4639538795	96.5984775781	50_SITE	Basic Wall	Stage 2/3	None
5116292	Concept_300mm	Walls	True	32.7723732447	80.9285205267	79.3707552180	50_SITE	Basic Wall	Stage 2/3	None
5119421	FENCE_AC concept 2	Walls	True	32.2297280748	126.888693208	None	50_SITE	Curtain Wall	Stage 2/3	None
5119825	FENCE_AC concept 2	Walls	True	25.6559242604	101.157255579	None	50_SITE	Curtain Wall	Stage 2/3	None
5120143	FENCE_AC concept 2	Walls	True	16.1851354132	63.8437753857	None	50_SITE	Curtain Wall	Stage 2/3	None
5120359	FENCE_AC concept 2	Walls	True	34.6356881455	136.360976951	None	50_SITE	Curtain Wall	Stage 2/3	None
5120797	FENCE_AC concept 2	Walls	True	25.7012069096	101.270509008	None	50_SITE	Curtain Wall	Stage 2/3	None
5121135	FENCE_AC concept 2	Walls	True	7.72869199155	30.4279212266	None	50_SITE	Curtain Wall	Stage 2/3	None
5122896	FENCE_AC concept 2	Walls	True	66.5562565082	262.153834619	None	50_SITE	Curtain Wall	Stage 2/3	None
5123720	FENCE_AC concept 2	Walls	True	38.9845165030	153.748833097	None	50_SITE	Curtain Wall	Stage 2/3	None
5124213	FENCE_AC concept 2	Walls	True	4.94847989328	19.4822043043	None	50_SITE	Curtain Wall	Stage 2/3	None
5125803	FENCE_AC concept 2	Walls	True	39.3489964091	155.093351093	None	50_SITE	Curtain Wall	Stage 2/3	None
5126293	FENCE_AC concept 2	Walls	True	32.6527795223	128.592625457	None	50_SITE	Curtain Wall	Stage 2/3	None
5126713	Concept_300mm	Walls	True	34.4038244964	84.8960294461	83.3218986375	50_SITE	Basic Wall	Stage 2/3	None
5126722	Concept_300mm	Walls	True	32.1434743874	79.3183138222	77.8475749418	50_SITE	Basic Wall	Stage 2/3	None
5126739	FENCE_AC concept 2	Walls	True	43.0082303004	169.364017445	None	50_SITE	Curtain Wall	Stage 2/3	None
5127421	FENCE_AC concept 2	Walls	True	43.6132461171	171.746536061	None	50_SITE	Curtain Wall	Stage 2/3	None
5128335	FENCE_AC concept 2	Walls	True	6.03983838731	22.3167160222	None	50_SITE	Curtain Wall	Stage 2/3	None
5318259	Concept -25mm	Walls	True	1.92749343832	3.66162562005	0.30033078197	40_FF&E	Basic Wall	Stage 2/3	None
5318260	Concept -25mm	Walls	True	1.92749343832	3.66162562005	0.30033078197	40_FF&E	Basic Wall	Stage 2/3	None
5328097	Concept -25mm	Walls	True	1.92749343832	3.66162562005	0.30033078197	40_FF&E	Basic Wall	Stage 2/3	None
5328258	Concept_200mm	Walls	True	27.6523359480	389.566968756	255.621370575	00_FACADE	Basic Wall	Stage 2/3	None
