Project Number	Project Name	Project Address	Project Path
2108012.000	THE KING'S SCHOOL STEAM BUILDING	87-129 Pennant Hills Rd. North Parramatta, NSW	\\bvn\data\projects\21\2108012.000\Design\BIM\_Revit\1.0 Project Files\AR_2108012_TKS_STEAM_BUILDING.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
4822698	PM4/A35 - STUD PARTITION	Walls	False	19.5521653543	129.164018745	49.9817937143	30_INTERIOR	Basic Wall	New Construction	None
4825578	P12d/A45 - STUD PARTITION WET 1 SIDE	Walls	False	20.2641076115	133.378251132	57.3246420545	30_INTERIOR	Basic Wall	New Construction	None
4882386	Partition Type 1 - P1d/XX	Walls	False	28.7073490814	91.2483595801	59.8742516930	30_INTERIOR	Basic Wall	New Construction	None
4885054	P11d/A45 - STUD PARTITION	Walls	False	30.1432925533	440.792708838	189.448309901	30_INTERIOR	Basic Wall	New Construction	None
4950612	P1d/A40 - STUD PARTITION	Walls	False	4.68667979003	31.7003889216	12.2724602780	30_INTERIOR	Basic Wall	New Construction	None
4950679	P1d/A40 - STUD PARTITION	Walls	False	11.7749343832	82.2117607777	31.8273877026	30_INTERIOR	Basic Wall	New Construction	None
5048372	P21d/A50 - STUD PARTITION	Walls	False	14.1896325459	164.814305323	77.8650261369	00_FACADE	Basic Wall	New Construction	None
5055177	Concrete_Cast Insitu_250mm	Walls	False	13.6811023622	352.126798004	288.817911748	10_STRUCTURE	Basic Wall	New Construction	None
5108739	P3d - STUD PARTITION WET 2 SIDES	Walls	False	3.27755905512	26.0981771964	10.1036250301	30_INTERIOR	Basic Wall	New Construction	None
5108740	P1d/A35 - STUD PARTITION	Walls	False	28.3792650919	308.955175202	119.608630820	30_INTERIOR	Basic Wall	New Construction	None
5108768	P1d/A35 - STUD PARTITION	Walls	False	27.5590551181	290.585216587	112.496901435	30_INTERIOR	Basic Wall	New Construction	None
5108773	P12e/A45 - STUD PARTITION WET 1 SIDE	Walls	False	7.54593175853	83.9934839592	52.0825737149	30_INTERIOR	Basic Wall	New Construction	None
5108796	P11d/A45 - STUD PARTITION	Walls	False	14.1256561680	120.580015466	51.8240880118	30_INTERIOR	Basic Wall	New Construction	None
5108810	P22e/A45 - STUD PARTITION WET 1 SIDE	Walls	False	26.3500656168	274.124506582	181.670440714	30_INTERIOR	Basic Wall	New Construction	None
5108811	P12e/A45 - STUD PARTITION WET 1 SIDE	Walls	False	19.5603674541	250.044562589	155.047317353	30_INTERIOR	Basic Wall	New Construction	None
5110688	P11e/A45 - STUD PARTITION	Walls	False	36.3697506562	313.407397648	194.337264290	30_INTERIOR	Basic Wall	New Construction	None
5113955	P22e/A45 - STUD PARTITION WET 1 SIDE	Walls	False	5.90350161138	69.5490351005	46.0922083015	30_INTERIOR	Basic Wall	New Construction	None
