Project Number	Project Name	Project Address	Project Path
2101013.000	MANNING HOSPITAL REDEVELOPMENT STAGE 2	26 York Street,Taree, NSW 2430	\\bvn\data\projects\21\2101013.000\Design\BIM\_Revit\1.0 Project Files\AR_2101013_MBH_IPU BUILDING_2022.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
1140098	EXT WALL_FCDT-101 BRICK FEATURE PATTERN	Walls	False	11.8544686923	172.789434030	96.7073076924	AR_FACADE	Basic Wall	New Construction	None
1150165	EXT WALL_FCDT-104 BRICK	Walls	False	4.45135542190	61.3375747112	34.6130670943	AR_FACADE	Basic Wall	New Construction	None
1175818	CON_Concrete Wall_350mm_F120	Walls	False	24.3602362205	2473.58966940	2840.40808494	AR_BUILDING	Basic Wall	New Construction	None
1175854	CON_Concrete Wall_350mm_F120	Walls	False	13.4514435696	1189.95029657	1366.41274212	AR_BUILDING	Basic Wall	New Construction	None
1178615	EXT WALL_FCDT-204  FC FACADE MORTARY BUILDING & L2 PODIUM	Walls	False	16.0104986877	207.963054815	64.8178812580	AR_FACADE	Basic Wall	New Construction	None
1178633	P7d/A35 - STUD PARTITION IMPACT 1 SIDE	Walls	False	51.8192257218	655.420963620	251.700448948	AR_BUILDING	Basic Wall	New Construction	None
1181486	PF10d/F120/A50 - FIRE RATED STUD PARTITION	Walls	False	13.3759842520	42.5605017877	20.1073236792	AR_BUILDING	Basic Wall	New Construction	None
1181731	P1d/A40 - STUD PARTITION	Walls	False	15.9908136483	197.738416310	76.5522740308	AR_BUILDING	Basic Wall	New Construction	None
1181749	PF10d/F120/A50 - FIRE RATED STUD PARTITION	Walls	False	13.5498687664	130.038801744	61.4356543674	AR_BUILDING	Basic Wall	New Construction	None
1182077	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	8.92716535433	63.7245024490	30.1060641491	AR_BUILDING	Basic Wall	New Construction	None
1182100	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	31.9980314961	381.146838683	237.591533299	AR_BUILDING	Basic Wall	New Construction	None
1182119	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	16.1515748031	203.782352009	127.029681371	AR_BUILDING	Basic Wall	New Construction	None
1182263	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	31.9980314961	419.921673177	261.762197846	AR_BUILDING	Basic Wall	New Construction	None
1182470	P16d/A50 - STUD PARTITION ACOUSTIC	Walls	False	19.8818897638	213.782024786	91.8813820440	AR_BUILDING	Basic Wall	New Construction	None
1182510	P11d/A45 - STUD PARTITION	Walls	False	10.1970624898	104.594624541	44.9537264269	AR_BUILDING	Basic Wall	New Construction	None
1182653	P16d/A50 - STUD PARTITION ACOUSTIC	Walls	False	8.10695538057	101.309924842	43.5419952569	AR_BUILDING	Basic Wall	New Construction	None
1182965	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	28.1003937008	292.804627276	138.332894776	AR_BUILDING	Basic Wall	New Construction	None
1183110	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	35.2624671916	357.249881166	168.779471417	AR_BUILDING	Basic Wall	New Construction	None
1183326	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	10.6528871391	150.436411984	71.0723206223	AR_BUILDING	Basic Wall	New Construction	None
